,Sales data from an e-commerce store // The company wants to have the sales analyzed including promotions and delivery time,,,,,,,,,,
,,,,,,,,,,,
order_id (unique),column3,order_date,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
,,,,,,,,,,,
3472,,3/19/2017,1 sales,0.79,160,0.85,PR14,,PR03,,NA
3473,,3/19/2017,0 sales,0,11,7.1,PR14,,PR03,,NA
3474,,3/20/2017,0 sales,0,5,24.9,PR14,,PR03,,NA
3475,,3/20/2017,0 sales,0,4,12.95,PR14,,PR03,,NA
3476,,3/20/2017,0 sales,0,6,3.95,PR14,,PR03,,NA
3477,,3/20/2017,0 sales,0,6,2.3,PR14,,PR03,,NA
3478,,3/20/2017,0 sales,0,10,4.45,PR14,,PR03,,NA
3479,,3/20/2017,0 sales,0,19,20.5,PR14,,PR03,,NA
3480,,3/20/2017,0 sales,0,10,1.85,PR14,,PR03,,NA
3481,,3/20/2017,0 sales,0,12,3.5,PR14,,PR03,,NA
3482,,3/20/2017,0 sales,0,9,1,PR14,,PR03,,NA
3483,,3/20/2017,0 sales,0,6,28.9,PR14,,PR03,,NA
3484,,3/20/2017,0 sales,0,8,7.9,PR14,,PR03,,NA
3485,,3/20/2017,0 sales,0,14,0.75,PR14,,PR03,,NA
3486,,3/20/2017,0 sales,0,23,0.85,PR14,,PR03,,NA
3487,,3/20/2017,0 sales,0,17,1,PR14,,PR03,,NA
3488,,3/20/2017,2 sales,1.3,26,0.7,PR14,,PR03,,NA
3489,,3/20/2017,0 sales,0,7,7.5,PR14,,PR03,,NA
3490,,3/20/2017,0 sales,0,20,2.65,PR14,,PR03,,NA
3491,,3/20/2017,0 sales,0,31,0.75,PR14,,PR03,,NA
3492,,3/20/2017,0 sales,0,12,2.7,PR14,,PR03,,NA
3493,,3/20/2017,0 sales,0,7,3.5,PR14,,PR03,,NA
3494,,3/20/2017,0 sales,0,37,0.85,PR14,,PR03,,NA
3495,,3/20/2017,0 sales,0,18,2.5,PR14,,PR03,,NA
3496,,3/20/2017,0 sales,0,26,5.9,PR14,,PR03,,NA
3497,,3/20/2017,0 sales,0,61,13.95,PR14,,PR03,,NA
3498,,3/20/2017,0 sales,0,27,7.75,PR14,,PR03,,NA
3499,,3/20/2017,0 sales,0,8,14.9,PR05,low,PR03,,NA
3500,,3/20/2017,0 sales,0,23,0.75,PR14,,PR03,,NA
3501,,3/20/2017,0 sales,0,14,9.25,PR14,,PR03,,NA
3502,,3/20/2017,0 sales,0,8,2.6,PR14,,PR03,,NA
3503,,3/20/2017,0 sales,0,29,1.49,PR14,,PR03,,NA
3504,,3/20/2017,0 sales,0,25,21.5,PR14,,PR03,,NA
3505,,3/20/2017,0 sales,0,35,1.9,PR14,,PR03,,NA
3506,,3/20/2017,0 sales,0,3,10.75,PR14,,PR03,,NA
3507,,3/20/2017,0 sales,0,7,17.9,PR14,,PR03,,NA
3508,,3/20/2017,0 sales,0,11,3.5,PR14,,PR03,,NA
3509,,3/20/2017,0 sales,0,14,1,PR14,,PR03,,NA
3510,,3/20/2017,20 sales,4.63,63,0.25,PR14,,PR03,,NA
3511,,3/20/2017,0 sales,0,35,4.75,PR14,,PR03,,NA
3512,,3/20/2017,0 sales,0,4,11.9,PR14,,PR03,,NA
3513,,3/20/2017,2 sales,5.83,29,3.15,PR14,,PR03,,NA
3514,,3/20/2017,5 sales,4.63,0,NA,PR14,,PR03,,NA
3515,,3/20/2017,0 sales,0,10,15.9,PR14,,PR03,,NA
3516,,3/20/2017,1 sales,25.38,31,29.95,PR14,,PR03,,NA
3517,,3/20/2017,36 sales,33.33,0,NA,PR14,,PR03,,NA
3518,,3/20/2017,0 sales,0,12,1.4,PR14,,PR03,,NA
3519,,3/20/2017,0 sales,0,5,15.9,PR14,,PR03,,NA
3520,,3/20/2017,0 sales,0,4,8.25,PR14,,PR03,,NA
3521,,3/20/2017,1 sales,1.16,10,1.25,PR14,,PR03,,NA
3522,,3/20/2017,0 sales,0,21,15.9,PR14,,PR03,,NA
3523,,3/20/2017,1 sales,0.75,0,NA,PR14,,PR03,,NA
3524,,3/21/2017,0 sales,0,1,2.25,PR14,,PR03,,NA
3525,,3/21/2017,0 sales,0,17,4.75,PR14,,PR03,,NA
3526,,3/21/2017,0 sales,0,2,0.75,PR14,,PR03,,NA
3527,,3/21/2017,0 sales,0,10,9.75,PR14,,PR03,,NA
3528,,3/21/2017,0 sales,0,8,10.9,PR14,,PR03,,NA
3529,,3/21/2017,0 sales,0,6,14.9,PR14,,PR03,,NA
3530,,3/21/2017,0 sales,0,9,16.95,PR14,,PR03,,NA
3531,,3/21/2017,0 sales,0,8,2.85,PR14,,PR03,,NA
3532,,3/21/2017,0 sales,0,10,13,PR14,,PR03,,NA
3533,,3/21/2017,0 sales,0,9,7.95,PR14,,PR03,,NA
3534,,3/21/2017,0 sales,0,9,9.95,PR06,verylow,PR03,,NA
3535,,3/21/2017,0 sales,0,11,20.5,PR14,,PR03,,NA
3536,,3/21/2017,1 sales,0.42,25,0.45,PR14,,PR03,,NA
3537,,3/21/2017,0 sales,0,19,2.25,PR14,,PR03,,NA
3538,,3/21/2017,0 sales,0,10,8.9,PR14,,PR03,,NA
3539,,3/21/2017,0 sales,0,2,8.9,PR14,,PR03,,NA
3540,,3/21/2017,0 sales,0,4,14.95,PR14,,PR03,,NA
3541,,3/21/2017,0 sales,0,4,10.75,PR14,,PR03,,NA
3542,,3/21/2017,0 sales,0,14,2.5,PR14,,PR03,,NA
3543,,3/21/2017,0 sales,0,2,15.9,PR14,,PR03,,NA
3544,,3/21/2017,0 sales,0,18,9.95,PR14,,PR03,,NA
3545,,3/21/2017,0 sales,0,11,34.5,PR14,,PR03,,NA
3546,,3/21/2017,0 sales,0,5,5.75,PR14,,PR03,,NA
3547,,3/21/2017,0 sales,0,3,15,PR14,,PR03,,NA
3548,,3/21/2017,1 sales,1.02,0,NA,PR14,,PR03,,NA
3549,,3/21/2017,1 sales,3.24,25,3.5,PR14,,PR03,,NA
3550,,3/21/2017,0 sales,0,17,41.9,PR14,,PR03,,NA
3551,,3/21/2017,1 sales,3.66,3,3.95,PR14,,PR03,,NA
3552,,3/21/2017,0 sales,0,5,29.9,PR14,,PR03,,NA
3553,,3/21/2017,1 sales,0.93,84,1,PR14,,PR03,,NA
3554,,3/21/2017,0 sales,0,4,12.95,PR14,,PR03,,NA
3555,,3/21/2017,0 sales,0,9,5.75,PR14,,PR03,,NA
3556,,3/21/2017,0 sales,0,7,2.45,PR14,,PR03,,NA
3557,,3/21/2017,0 sales,0,26,2.5,PR14,,PR03,,NA
3558,,3/21/2017,0 sales,0,1,7.9,PR06,veryhigh,PR03,,NA
3559,,3/21/2017,0 sales,0,19,3.95,PR10,verylow,PR03,,NA
3560,,3/21/2017,1 sales,1.71,26,1.85,PR14,,PR03,,NA
3561,,3/21/2017,0 sales,0,39,0.25,PR14,,PR03,,NA
3562,,3/21/2017,1 sales,3.66,8,3.95,PR03,verylow,PR03,,NA
3563,,3/21/2017,1 sales,3.66,30,3.95,PR03,verylow,PR03,,NA
3564,,3/21/2017,0 sales,0,11,17.5,PR14,,PR03,,NA
3565,,3/21/2017,0 sales,0,8,6.45,PR14,,PR03,,NA
3566,,3/21/2017,0 sales,0,9,9.9,PR05,low,PR03,,NA
3567,,3/21/2017,0 sales,0,47,2.45,PR14,,PR03,,NA
3568,,3/21/2017,0 sales,0,23,1.9,PR14,,PR03,,NA
3569,,3/21/2017,1 sales,1.48,15,1.6,PR14,,PR03,,NA
3570,,3/21/2017,0 sales,0,25,2.5,PR14,,PR03,,NA
3571,,3/21/2017,1 sales,2.73,8,2.95,PR14,,PR03,,NA
3572,,3/21/2017,0 sales,0,17,2.5,PR14,,PR03,,NA
3573,,3/21/2017,0 sales,0,3,4.75,PR14,,PR03,,NA
3574,,3/22/2017,0 sales,0,12,2.5,PR14,,PR03,,NA
3575,,3/22/2017,0 sales,0,11,18.95,PR14,,PR03,,NA
3576,,3/22/2017,0 sales,0,3,7.45,PR14,,PR03,,NA
3577,,3/22/2017,1 sales,1.16,22,1.25,PR14,,PR03,,NA
3578,,3/22/2017,0 sales,0,15,6.25,PR14,,PR03,,NA
3579,,3/22/2017,0 sales,0,2,72.5,PR14,,PR03,,NA
3580,,3/22/2017,0 sales,0,5,7.95,PR14,,PR03,,NA
3581,,3/22/2017,0 sales,0,6,33.9,PR14,,PR03,,NA
3582,,3/22/2017,0 sales,0,2,14.9,PR05,low,PR03,,NA
3583,,3/22/2017,0 sales,0,3,5.99,PR14,,PR03,,NA
3584,,3/22/2017,0 sales,0,8,11.9,PR14,,PR03,,NA
3585,,3/22/2017,0 sales,0,9,11.95,PR14,,PR03,,NA
3586,,3/22/2017,0 sales,0,9,4.95,PR14,,PR03,,NA
3587,,3/22/2017,0 sales,0,2,27.95,PR14,,PR03,,NA
3588,,3/22/2017,2 sales,7.31,13,3.95,PR03,verylow,PR03,,NA
3589,,3/22/2017,0 sales,0,5,3.25,PR10,high,PR03,,NA
3590,,3/22/2017,1 sales,1.16,17,1.25,PR14,,PR03,,NA
3591,,3/22/2017,1 sales,2.73,8,2.95,PR14,,PR03,,NA
3592,,3/22/2017,0 sales,0,13,6.25,PR14,,PR03,,NA
3593,,3/22/2017,0 sales,0,8,9.95,PR06,verylow,PR03,,NA
3594,,3/22/2017,0 sales,0,7,9.9,PR14,,PR03,,NA
3595,,3/22/2017,1 sales,1,1,1,PR14,,PR03,,NA
3596,,3/22/2017,0 sales,0,7,11.45,PR10,low,PR03,,NA
3597,,3/22/2017,0 sales,0,4,9.5,PR05,low,PR03,,NA
3598,,3/22/2017,0 sales,0,7,10.75,PR14,,PR03,,NA
3599,,3/22/2017,0 sales,0,6,11.9,PR14,,PR03,,NA
3600,,3/22/2017,1 sales,4.4,25,4.75,PR14,,PR03,,NA
3601,,3/22/2017,0 sales,0,9,69.9,PR14,,PR03,,NA
3602,,3/22/2017,2 sales,16.78,0,NA,PR14,,PR03,,NA
3603,,3/22/2017,0 sales,0,24,3.5,PR14,,PR03,,NA
3604,,3/22/2017,0 sales,0,2,9,PR14,,PR03,,NA
3605,,3/22/2017,0 sales,0,11,14.9,PR14,,PR03,,NA
3606,,3/22/2017,0 sales,0,12,2.25,PR14,,PR03,,NA
3607,,3/22/2017,1 sales,4.58,5,4.95,PR14,,PR03,,NA
3608,,3/22/2017,0 sales,0,18,7.9,PR14,,PR03,,NA
3609,,3/22/2017,1 sales,4.4,16,4.75,PR14,,PR03,,NA
3610,,3/22/2017,0 sales,0,11,3.75,PR10,verylow,PR03,,NA
3611,,3/22/2017,0 sales,0,8,4.45,PR14,,PR03,,NA
3612,,3/22/2017,1 sales,3.6,32,4.25,PR14,,PR03,,NA
3613,,3/22/2017,0 sales,0,2,13.25,PR14,,PR03,,NA
3614,,3/22/2017,0 sales,0,4,7.45,PR14,,PR03,,NA
3615,,3/22/2017,0 sales,0,32,1.6,PR14,,PR03,,NA
3616,,3/22/2017,0 sales,0,16,10.75,PR14,,PR03,,NA
3617,,3/22/2017,0 sales,0,5,4.25,PR14,,PR03,,NA
3618,,3/22/2017,0 sales,0,19,17.25,PR14,,PR03,,NA
3619,,3/22/2017,0 sales,0,43,1.49,PR14,,PR03,,NA
3620,,3/22/2017,0 sales,0,10,9.5,PR14,,PR03,,NA
3621,,3/22/2017,0 sales,0,2,1,PR14,,PR03,,NA
3622,,3/22/2017,0 sales,0,7,11.9,PR14,,PR03,,NA
3623,,3/22/2017,0 sales,0,10,3.15,PR14,,PR03,,NA
3624,,3/22/2017,0 sales,0,16,4.5,PR14,,PR03,,NA
3625,,3/22/2017,0 sales,0,9,10.9,PR14,,PR03,,NA
3626,,3/22/2017,0 sales,0,6,11.9,PR14,,PR03,,NA
3627,,3/22/2017,0 sales,0,3,27.95,PR14,,PR03,,NA
3628,,3/22/2017,0 sales,0,4,7.5,PR14,,PR03,,NA
3629,,3/23/2017,0 sales,0,12,23.5,PR14,,PR03,,NA
3630,,3/23/2017,0 sales,0,23,2.7,PR14,,PR03,,NA
3631,,3/23/2017,0 sales,0,8,6.55,PR14,,PR03,,NA
3632,,3/23/2017,0 sales,0,9,0.5,PR14,,PR03,,NA
3633,,3/23/2017,0 sales,0,19,3.5,PR14,,PR03,,NA
3634,,3/23/2017,0 sales,0,12,7.75,PR14,,PR03,,NA
3635,,3/23/2017,0 sales,0,1,8.95,PR14,,PR03,,NA
3636,,3/23/2017,0 sales,0,8,2.1,PR14,,PR03,,NA
3637,,3/23/2017,0 sales,0,1,2.25,PR14,,PR03,,NA
3638,,3/23/2017,0 sales,0,14,14.9,PR14,,PR03,,NA
3639,,3/23/2017,0 sales,0,9,11.95,PR14,,PR03,,NA
3640,,3/23/2017,0 sales,0,50,0.75,PR14,,PR03,,NA
3641,,3/23/2017,0 sales,0,1,9.45,PR10,verylow,PR03,,NA
3642,,3/23/2017,0 sales,0,2,8.9,PR14,,PR03,,NA
3643,,3/23/2017,0 sales,0,11,4.95,PR14,,PR03,,NA
3644,,3/23/2017,4 sales,4,1,1,PR14,,PR03,,NA
3645,,3/23/2017,0 sales,0,88,1.25,PR14,,PR03,,NA
3646,,3/23/2017,0 sales,0,6,9.5,PR05,low,PR03,,NA
3647,,3/23/2017,0 sales,0,9,27.25,PR14,,PR03,,NA
3648,,3/23/2017,0 sales,0,7,5.75,PR14,,PR03,,NA
3649,,3/23/2017,0 sales,0,27,1,PR14,,PR03,,NA
3650,,3/23/2017,1 sales,7.18,0,7.75,PR14,,PR03,,NA
3651,,3/23/2017,0 sales,0,27,2.7,PR14,,PR03,,NA
3652,,3/23/2017,0 sales,0,10,2.3,PR14,,PR03,,NA
3653,,3/23/2017,0 sales,0,50,2.9,PR14,,PR03,,NA
3654,,3/23/2017,0 sales,0,7,15.9,PR14,,PR03,,NA
3655,,3/23/2017,0 sales,0,31,1.25,PR14,,PR03,,NA
3656,,3/23/2017,0 sales,0,8,12.25,PR14,,PR03,,NA
3657,,3/23/2017,0 sales,0,7,27.9,PR14,,PR03,,NA
3658,,3/23/2017,0 sales,0,78,11.9,PR14,,PR03,,NA
3659,,3/23/2017,0 sales,0,33,1.85,PR14,,PR03,,NA
3660,,3/23/2017,0 sales,0,8,3.15,PR14,,PR03,,NA
3661,,3/23/2017,0 sales,0,2,59.9,PR14,,PR03,,NA
3662,,3/23/2017,1 sales,4.45,24,5.25,PR14,,PR03,,NA
3663,,3/23/2017,0 sales,0,21,4.5,PR14,,PR03,,NA
3664,,3/23/2017,0 sales,0,2,9,PR14,,PR03,,NA
3665,,3/23/2017,0 sales,0,88,0.85,PR14,,PR03,,NA
3666,,3/23/2017,0 sales,0,10,2.95,PR14,,PR03,,NA
3667,,3/23/2017,1 sales,5.46,0,NA,PR14,,PR03,,NA
3668,,3/23/2017,0 sales,0,6,NA,PR14,,PR03,,NA
3669,,3/23/2017,0 sales,0,2,14.9,PR09,high,PR03,,NA
3670,,3/23/2017,0 sales,0,3,8.9,PR14,,PR03,,NA
3671,,3/23/2017,0 sales,0,8,12.9,PR14,,PR03,,NA
3672,,3/23/2017,0 sales,0,8,7.95,PR14,,PR03,,NA
3673,,3/23/2017,0 sales,0,13,23.9,PR14,,PR03,,NA
3674,,3/23/2017,0 sales,0,1,15.9,PR14,,PR03,,NA
3675,,3/24/2017,0 sales,0,116,28.25,PR14,,PR03,,NA
3676,,3/24/2017,0 sales,0,10,17.5,PR14,,PR03,,NA
3677,,3/24/2017,0 sales,0,58,2.25,PR14,,PR03,,NA
3678,,3/24/2017,0 sales,0,2,14.9,PR14,,PR03,,NA
3679,,3/24/2017,2 sales,24.07,23,13,PR14,,PR03,,NA
3680,,3/24/2017,0 sales,0,20,14.9,PR14,,PR03,,NA
3681,,3/24/2017,0 sales,0,10,7.9,PR14,,PR03,,NA
3682,,3/24/2017,0 sales,0,13,2.25,PR14,,PR03,,NA
3683,,3/24/2017,0 sales,0,7,24.9,PR14,,PR03,,NA
3684,,3/24/2017,0 sales,0,3,23.9,PR14,,PR03,,NA
3685,,3/24/2017,0 sales,0,8,21.5,PR14,,PR03,,NA
3686,,3/24/2017,2 sales,2.97,12,1.75,PR14,,PR03,,NA
3687,,3/24/2017,0 sales,0,9,1.4,PR14,,PR03,,NA
3688,,3/24/2017,0 sales,0,34,2.25,PR14,,PR03,,NA
3689,,3/24/2017,6 sales,5.56,13,1,PR14,,PR03,,NA
3690,,3/24/2017,0 sales,0,35,7.95,PR14,,PR03,,NA
3691,,3/24/2017,2 sales,2,1,1,PR14,,PR03,,NA
3692,,3/24/2017,0 sales,0,10,21.5,PR14,,PR03,,NA
3693,,3/24/2017,0 sales,0,6,21.5,PR14,,PR03,,NA
3694,,3/24/2017,0 sales,0,8,27.95,PR14,,PR03,,NA
3695,,3/24/2017,0 sales,0,10,28.9,PR14,,PR03,,NA
3696,,3/24/2017,0 sales,0,19,0.85,PR14,,PR03,,NA
3697,,3/24/2017,0 sales,0,2,7.5,PR14,,PR03,,NA
3698,,3/24/2017,1 sales,11.23,4,13.25,PR14,,PR03,,NA
3699,,3/24/2017,0 sales,0,29,2,PR14,,PR03,,NA
3700,,3/24/2017,0 sales,0,15,0.75,PR14,,PR03,,NA
3701,,3/24/2017,0 sales,0,6,9.9,PR14,,PR03,,NA
3702,,3/24/2017,0 sales,0,7,6.9,PR14,,PR03,,NA
3703,,3/24/2017,0 sales,0,13,2.95,PR14,,PR03,,NA
3704,,3/24/2017,0 sales,0,3,20.5,PR14,,PR03,,NA
3705,,3/24/2017,0 sales,0,8,1.75,PR14,,PR03,,NA
3706,,3/24/2017,0 sales,0,17,2.95,PR14,,PR03,,NA
3707,,3/24/2017,0 sales,0,7,1.75,PR14,,PR03,,NA
3708,,3/24/2017,0 sales,0,5,4.5,PR14,,PR03,,NA
3709,,3/24/2017,0 sales,0,9,14.95,PR14,,PR03,,NA
3710,,3/24/2017,0 sales,0,23,6.45,PR14,,PR03,,NA
3711,,3/24/2017,0 sales,0,9,17.5,PR14,,PR03,,NA
3712,,3/24/2017,0 sales,0,5,17.5,PR14,,PR03,,NA
3713,,3/24/2017,0 sales,0,11,9.95,PR06,verylow,PR03,,NA
3714,,3/24/2017,0 sales,0,21,12,PR14,,PR03,,NA
3715,,3/24/2017,0 sales,0,7,2.19,PR14,,PR03,,NA
3716,,3/24/2017,0 sales,0,151,2.5,PR06,verylow,PR03,,NA
3717,,3/24/2017,0 sales,0,6,5.75,PR14,,PR03,,NA
3718,,3/24/2017,0 sales,0,0.12,59.9,PR14,,PR03,,NA
3719,,3/24/2017,0 sales,0,11,8.5,PR14,,PR03,,NA
3720,,3/25/2017,0 sales,0,10,2.95,PR06,verylow,PR03,,NA
3721,,3/25/2017,0 sales,0,1,5.5,PR14,,PR03,,NA
3722,,3/25/2017,1 sales,7.58,12,8.95,PR14,,PR03,,NA
3723,,3/25/2017,0 sales,0,4,29.9,PR14,,PR03,,NA
3724,,3/25/2017,0 sales,0,12,2.95,PR14,,PR03,,NA
3725,,3/25/2017,0 sales,0,4,5.25,PR14,,PR03,,NA
3726,,3/25/2017,0 sales,0,6,5.9,PR14,,PR03,,NA
3727,,3/25/2017,0 sales,0,3,8.9,PR14,,PR03,,NA
3728,,3/25/2017,0 sales,0,18,4.5,PR14,,PR03,,NA
3729,,3/25/2017,0 sales,0,8,7.45,PR14,,PR03,,NA
3730,,3/25/2017,0 sales,0,12,15.9,PR14,,PR03,,NA
3731,,3/25/2017,0 sales,0,1,9.95,PR14,,PR03,,NA
3732,,3/25/2017,0 sales,0,5,15.9,PR14,,PR03,,NA
3733,,3/25/2017,2 sales,3.43,9,1.85,PR14,,PR03,,NA
3734,,3/25/2017,12 sales,29.44,76,2.65,PR14,,PR03,,NA
3735,,3/25/2017,0 sales,0,2,9.9,PR14,,PR03,,NA
3736,,3/25/2017,0 sales,0,12,6.5,PR05,verylow,PR03,,NA
3737,,3/25/2017,0 sales,0,15,4.75,PR14,,PR03,,NA
3738,,3/25/2017,0 sales,0,3,14.9,PR14,,PR03,,NA
3739,,3/25/2017,22 sales,53.98,0,2.65,PR14,,PR03,,NA
3740,,3/25/2017,0 sales,0,12,4.5,PR14,,PR03,,NA
3741,,3/25/2017,0 sales,0,53,11.9,PR14,,PR03,,NA
3742,,3/25/2017,1 sales,9.21,2,9.95,PR14,,PR03,,NA
3743,,3/25/2017,0 sales,0,6,5.5,PR14,,PR03,,NA
3744,,3/25/2017,0 sales,0,2,5.9,PR14,,PR03,,NA
3745,,3/25/2017,0 sales,0,4,24.5,PR14,,PR03,,NA
3746,,3/25/2017,0 sales,0,25,1.9,PR14,,PR03,,NA
3747,,3/25/2017,5 sales,4.63,16,1,PR14,,PR03,,NA
3748,,3/25/2017,0 sales,0,9,8.9,PR14,,PR03,,NA
3749,,3/25/2017,0 sales,0,33,3.95,PR14,,PR03,,NA
3750,,3/25/2017,1 sales,2.31,19,2.5,PR14,,PR03,,NA
3751,,3/25/2017,0 sales,0,17,9.9,PR14,,PR03,,NA
3752,,3/25/2017,0 sales,0,12,14.9,PR09,high,PR03,,NA
3753,,3/25/2017,0 sales,0,6,6.25,PR14,,PR03,,NA
3754,,3/25/2017,0 sales,0,4,7.25,PR14,,PR03,,NA
3755,,3/25/2017,0 sales,0,6,4.5,PR14,,PR03,,NA
3756,,3/25/2017,0 sales,0,27,0.75,PR14,,PR03,,NA
3757,,3/25/2017,2 sales,3.39,0,NA,PR14,,PR03,,NA
3758,,3/25/2017,0 sales,0,5,6.9,PR14,,PR03,,NA
3759,,3/25/2017,0 sales,0,2,27.25,PR14,,PR03,,NA
3760,,3/25/2017,2 sales,11.57,4,6.25,PR14,,PR03,,NA
3761,,3/25/2017,0 sales,0,11,6.9,PR14,,PR03,,NA
3762,,3/25/2017,0 sales,0,5,5.75,PR14,,PR03,,NA
3763,,3/25/2017,0 sales,0,13,23.9,PR14,,PR03,,NA
3764,,3/25/2017,0 sales,0,1,1,PR14,,PR03,,NA
3765,,3/25/2017,5 sales,2.31,120,0.5,PR14,,PR03,,NA
3766,,3/25/2017,0 sales,0,9,6.5,PR05,verylow,PR03,,NA
3767,,3/25/2017,0 sales,0,9,2.25,PR14,,PR03,,NA
3768,,3/26/2017,0 sales,0,2,3,PR14,,PR03,,NA
3769,,3/26/2017,1 sales,2.64,8,2.85,PR14,,PR03,,NA
3770,,3/26/2017,0 sales,0,3,17.9,PR14,,PR03,,NA
3771,,3/26/2017,2 sales,13.98,3,8.25,PR14,,PR03,,NA
3772,,3/26/2017,0 sales,0,7,3.5,PR14,,PR03,,NA
3773,,3/26/2017,0 sales,0,6,10.75,PR14,,PR03,,NA
3774,,3/26/2017,0 sales,0,3,5.9,PR14,,PR03,,NA
3775,,3/26/2017,0 sales,0,14,1.9,PR14,,PR03,,NA
3776,,3/26/2017,0 sales,0,21,9.95,PR14,,PR03,,NA
3777,,3/26/2017,0 sales,0,5,59.5,PR14,,PR03,,NA
3778,,3/26/2017,0 sales,0,23,1.85,PR14,,PR03,,NA
3779,,3/26/2017,0 sales,0,13,3.5,PR14,,PR03,,NA
3780,,3/26/2017,0 sales,0,8,8.95,PR14,,PR03,,NA
3781,,3/26/2017,0 sales,0,6,4.5,PR14,,PR03,,NA
3782,,3/26/2017,0 sales,0,9,1.85,PR14,,PR03,,NA
3783,,3/26/2017,0 sales,0,13,2.45,PR14,,PR03,,NA
3784,,3/26/2017,0 sales,0,26,28.9,PR14,,PR03,,NA
3785,,3/26/2017,0 sales,0,11,17.5,PR14,,PR03,,NA
3786,,3/26/2017,0 sales,0,6,12.95,PR14,,PR03,,NA
3787,,3/26/2017,1 sales,1.57,5,1.7,PR14,,PR03,,NA
3788,,3/26/2017,0 sales,0,14,31.25,PR14,,PR03,,NA
3789,,3/26/2017,0 sales,0,3,5.5,PR14,,PR03,,NA
3790,,3/26/2017,0 sales,0,4,9.75,PR14,,PR03,,NA
3791,,3/26/2017,0 sales,0,9,53.9,PR14,,PR03,,NA
3792,,3/26/2017,0 sales,0,7,4.99,PR14,,PR03,,NA
3793,,3/26/2017,0 sales,0,25,0.8,PR14,,PR03,,NA
3794,,3/26/2017,1 sales,0.93,24,1,PR14,,PR03,,NA
3795,,3/26/2017,0 sales,0,7,5.25,PR14,,PR03,,NA
3796,,3/26/2017,0 sales,0,3,7.5,PR14,,PR03,,NA
3797,,3/26/2017,0 sales,0,2,8.95,PR14,,PR03,,NA
3798,,3/26/2017,0 sales,0,10,3.5,PR14,,PR03,,NA
3799,,3/26/2017,0 sales,0,15,8.95,PR14,,PR03,,NA
3800,,3/26/2017,0 sales,0,9,1.75,PR14,,PR03,,NA
3801,,3/26/2017,1 sales,8.39,9,9.9,PR14,,PR03,,NA
3802,,3/26/2017,0 sales,0,14,2.25,PR14,,PR03,,NA
3803,,3/26/2017,0 sales,0,11,10.9,PR14,,PR03,,NA
3804,,3/26/2017,0 sales,0,3,15,PR14,,PR03,,NA
3805,,3/26/2017,0 sales,0,4,14.95,PR14,,PR03,,NA
3806,,3/26/2017,0 sales,0,1,5.5,PR14,,PR03,,NA
3807,,3/26/2017,0 sales,0,16,2.1,PR14,,PR03,,NA
3808,,3/27/2017,1 sales,16.2,8,17.5,PR14,,PR03,,NA
3809,,3/27/2017,1 sales,1.81,22,1.95,PR14,,PR03,,NA
3810,,3/27/2017,0 sales,0,26,8.9,PR14,,PR03,,NA
3811,,3/27/2017,0 sales,0,5,34.9,PR14,,PR03,,NA
3812,,3/27/2017,0 sales,0,9,20.5,PR14,,PR03,,NA
3813,,3/27/2017,0 sales,0,8,16.95,PR14,,PR03,,NA
3814,,3/27/2017,0 sales,0,21,1.25,PR14,,PR03,,NA
3815,,3/27/2017,0 sales,0,4,29.9,PR14,,PR03,,NA
3816,,3/27/2017,2 sales,11,54,5.5,PR14,,PR03,,NA
3817,,3/27/2017,0 sales,0,4,11.95,PR14,,PR03,,NA
3818,,3/27/2017,0 sales,0,6,23.5,PR14,,PR03,,NA
3819,,3/27/2017,1 sales,1.16,1,1.25,PR14,,PR03,,NA
3820,,3/27/2017,0 sales,0,12,4.75,PR14,,PR03,,NA
3821,,3/27/2017,0 sales,0,3,16.5,PR14,,PR03,,NA
3822,,3/27/2017,0 sales,0,27,4.25,PR14,,PR03,,NA
3823,,3/27/2017,0 sales,0,8,7.1,PR14,,PR03,,NA
3824,,3/27/2017,0 sales,0,14,9.75,PR14,,PR03,,NA
3825,,3/27/2017,0 sales,0,3,4.75,PR14,,PR03,,NA
3826,,3/27/2017,0 sales,0,19,3.99,PR14,,PR03,,NA
3827,,3/27/2017,0 sales,0,9,4.95,PR14,,PR03,,NA
3828,,3/27/2017,0 sales,0,18,7.9,PR14,,PR03,,NA
3829,,3/27/2017,0 sales,0,5,10.75,PR14,,PR03,,NA
3830,,3/27/2017,1 sales,8.39,23,9.9,PR14,,PR03,,NA
3831,,3/27/2017,3 sales,9.72,18,3.5,PR14,,PR03,,NA
3832,,3/27/2017,0 sales,0,15,26.9,PR14,,PR03,,NA
3833,,3/27/2017,0 sales,0,5,11.95,PR14,,PR03,,NA
3834,,3/27/2017,0 sales,0,1,8.95,PR14,,PR03,,NA
3835,,3/27/2017,0 sales,0,6,41.9,PR14,,PR03,,NA
3836,,3/27/2017,0 sales,0,68,3.95,PR14,,PR03,,NA
3837,,3/27/2017,0 sales,0,12,23.5,PR14,,PR03,,NA
3838,,3/27/2017,0 sales,0,2,1.75,PR14,,PR03,,NA
3839,,3/27/2017,1 sales,9.43,0,NA,PR14,,PR03,,NA
3840,,3/27/2017,0 sales,0,4,9.5,PR05,low,PR03,,NA
3841,,3/27/2017,2 sales,1.39,14,0.75,PR14,,PR03,,NA
3842,,3/27/2017,0 sales,0,4,4.95,PR14,,PR03,,NA
