order_id,order_date,order_date_2,sales,revenue,stock,price,promo_type_1,promo_bin_1,promo_type_2,promo_bin_2,promo_discount_2
23344,4/2/2018,2-Apr-18,0,0,14,4.05,PR14,,PR03,,NA
23345,4/2/2018,2-Apr-18,2,3.43,10,1.85,PR14,,PR03,,NA
23346,4/2/2018,2-Apr-18,0,0,29,2.25,PR05,moderate,PR03,,NA
23347,4/2/2018,2-Apr-18,0,0,12,4,PR14,,PR03,,NA
23348,4/2/2018,2-Apr-18,0,0,2,3.5,PR06,verylow,PR03,,NA
23349,4/2/2018,2-Apr-18,0,0,15,8.5,PR14,,PR03,,NA
23350,4/2/2018,2-Apr-18,0,0,14,19.5,PR14,,PR03,,NA
23351,4/2/2018,2-Apr-18,0,0,17,7.95,PR14,,PR03,,NA
23352,4/2/2018,2-Apr-18,2,5.46,7,3.5,PR06,verylow,PR03,,NA
23353,4/2/2018,2-Apr-18,0,0,5,17.9,PR14,,PR03,,NA
23354,4/2/2018,2-Apr-18,0,0,9,1,PR14,,PR03,,NA
23355,4/2/2018,2-Apr-18,0,0,6,124.9,PR14,,PR03,,NA
23356,4/3/2018,3-Apr-18,0,0,10,6.5,PR14,,PR03,,NA
23357,4/3/2018,3-Apr-18,1,3.33,90,,PR14,,PR03,,NA
23358,4/3/2018,3-Apr-18,2,6.94,13,3.75,PR14,,PR03,,NA
23359,4/3/2018,3-Apr-18,0,0,4,6,PR14,,PR03,,NA
23360,4/3/2018,3-Apr-18,0,0,4,8.9,PR05,moderate,PR03,,NA
23361,4/3/2018,3-Apr-18,0,0,7,1.85,PR14,,PR03,,NA
23362,4/3/2018,3-Apr-18,0,0,23,7.9,PR14,,PR03,,NA
23363,4/3/2018,3-Apr-18,1,3.7,30,4,PR07,verylow,PR03,,NA
23364,4/3/2018,3-Apr-18,0,0,7,8.5,PR14,,PR03,,NA
23365,4/3/2018,3-Apr-18,0,0,4,7.95,PR14,,PR03,,NA
23366,4/3/2018,3-Apr-18,0,0,12,6.75,PR14,,PR03,,NA
23367,4/3/2018,3-Apr-18,0,0,8,19.5,PR14,,PR03,,NA
23368,4/3/2018,3-Apr-18,1,8.33,2,9,PR14,,PR03,,NA
23369,4/3/2018,3-Apr-18,0,0,8,64.9,PR14,,PR03,,NA
23370,4/3/2018,3-Apr-18,0,0,8,15.9,PR05,low,PR03,,NA
23371,4/3/2018,3-Apr-18,0,0,14,1.4,PR14,,PR03,,NA
23372,4/3/2018,3-Apr-18,0,0,24,1.85,PR14,,PR03,,NA
23373,4/3/2018,3-Apr-18,0,0,41,5.9,PR14,,PR03,,NA
23374,4/3/2018,3-Apr-18,0,0,12,11.5,PR14,,PR03,,NA
23375,4/3/2018,3-Apr-18,0,0,10,7.95,PR14,,PR03,,NA
23376,4/3/2018,3-Apr-18,0,0,1,4,PR05,moderate,PR03,,NA
23377,4/3/2018,3-Apr-18,0,0,183,0.6,PR14,,PR03,,NA
23378,4/3/2018,3-Apr-18,0,0,45,0.6,PR14,,PR03,,NA
23379,4/3/2018,3-Apr-18,0,0,7,2.3,PR14,,PR03,,NA
23380,4/3/2018,3-Apr-18,0,0,2,13.5,PR14,,PR03,,NA
23381,4/3/2018,3-Apr-18,0,0,12,,PR14,,PR03,,NA
23382,4/3/2018,3-Apr-18,0,0,1,7,PR14,,PR03,,NA
23383,4/3/2018,3-Apr-18,0,0,8,40.9,PR14,,PR03,,NA
23384,4/3/2018,3-Apr-18,0,0,7,9.95,PR14,,PR03,,NA
23385,4/3/2018,3-Apr-18,0,0,36,1.8,PR14,,PR03,,NA
23386,4/3/2018,3-Apr-18,0,0,6,,PR14,,PR03,,NA
23387,4/3/2018,3-Apr-18,0,0,15,1.85,PR14,,PR03,,NA
23388,4/3/2018,3-Apr-18,0,0,55,54.75,PR14,,PR03,,NA
23389,4/3/2018,3-Apr-18,0,0,4,20.9,PR03,verylow,PR03,,NA
23390,4/3/2018,3-Apr-18,0,0,29,1.8,PR14,,PR03,,NA
23391,4/3/2018,3-Apr-18,0,0,13,7.95,PR14,,PR03,,NA
23392,4/3/2018,3-Apr-18,0,0,6,49.9,PR14,,PR03,,NA
23393,4/3/2018,3-Apr-18,0,0,3,,PR14,,PR03,,NA
23394,4/3/2018,3-Apr-18,1,16.91,5,19.95,PR14,,PR03,,NA
23395,4/3/2018,3-Apr-18,0,0,2,66.5,PR05,moderate,PR03,,NA
23396,4/3/2018,3-Apr-18,2,6.67,41,3.6,PR14,,PR03,,NA
23397,4/3/2018,3-Apr-18,1,4.03,5,4.75,PR14,,PR03,,NA
23398,4/3/2018,3-Apr-18,0,0,3,8.5,PR14,,PR03,,NA
23399,4/3/2018,3-Apr-18,0,0,28,2.95,PR14,,PR03,,NA
23400,4/3/2018,3-Apr-18,1,8.95,12,12.9,PR05,low,PR03,,NA
23401,4/3/2018,3-Apr-18,0,0,32,7.95,PR14,,PR03,,NA
23402,4/3/2018,3-Apr-18,0,0,51,6.5,PR14,,PR03,,NA
23403,4/3/2018,3-Apr-18,0,0,15,5.9,PR14,,PR03,,NA
23404,4/3/2018,3-Apr-18,0,0,2,16.95,PR14,,PR03,,NA
23405,4/3/2018,3-Apr-18,0,0,10,7.95,PR14,,PR03,,NA
23406,4/3/2018,3-Apr-18,1,3.01,2,3.25,PR14,,PR03,,NA
23407,4/4/2018,4-Apr-18,0,0,4,12.9,PR14,,PR03,,NA
23408,4/4/2018,4-Apr-18,0,0,8,14,PR14,,PR03,,NA
23409,4/4/2018,4-Apr-18,1,2.73,14,3.5,PR06,verylow,PR03,,NA
23410,4/4/2018,4-Apr-18,0,0,19,2.75,PR14,,PR03,,NA
23411,4/4/2018,4-Apr-18,0,0,12,12.5,PR14,,PR03,,NA
23412,4/4/2018,4-Apr-18,3,1.39,58,0.5,PR14,,PR03,,NA
23413,4/4/2018,4-Apr-18,0,0,3,19.9,PR14,,PR03,,NA
23414,4/4/2018,4-Apr-18,0,0,2,18.5,PR14,,PR03,,NA
23415,4/4/2018,4-Apr-18,0,0,12,7.95,PR14,,PR03,,NA
23416,4/4/2018,4-Apr-18,0,0,10,0.5,PR14,,PR03,,NA
23417,4/4/2018,4-Apr-18,0,0,3,2.5,PR14,,PR03,,NA
23418,4/4/2018,4-Apr-18,0,0,6,1.4,PR14,,PR03,,NA
23419,4/4/2018,4-Apr-18,0,0,4,12.9,PR14,,PR03,,NA
23420,4/4/2018,4-Apr-18,0,0,43,,PR14,,PR03,,NA
23421,4/4/2018,4-Apr-18,0,0,7,37.9,PR14,,PR03,,NA
23422,4/4/2018,4-Apr-18,0,0,3,23.25,PR14,,PR03,,NA
23423,4/4/2018,4-Apr-18,0,0,7,0.65,PR14,,PR03,,NA
23424,4/4/2018,4-Apr-18,0,0,23,5.5,PR14,,PR03,,NA
23425,4/4/2018,4-Apr-18,0,0,3,8.5,PR14,,PR03,,NA
23426,4/4/2018,4-Apr-18,0,0,1,22.9,PR14,,PR03,,NA
23427,4/4/2018,4-Apr-18,0,0,13,64.99,PR14,,PR03,,NA
23428,4/4/2018,4-Apr-18,0,0,10,3.95,PR14,,PR03,,NA
23429,4/4/2018,4-Apr-18,0,0,7,2.75,PR14,,PR03,,NA
23430,4/4/2018,4-Apr-18,0,0,77,4.75,PR14,,PR03,,NA
23431,4/4/2018,4-Apr-18,0,0,231,2.25,PR05,moderate,PR03,,NA
23432,4/4/2018,4-Apr-18,0,0,14,29.9,PR14,,PR03,,NA
23433,4/4/2018,4-Apr-18,0,0,3,12,PR14,,PR03,,NA
23434,4/4/2018,4-Apr-18,0,0,3,20.9,PR03,verylow,PR03,,NA
23435,4/4/2018,4-Apr-18,3,2.25,0,0.75,PR14,,PR03,,NA
23436,4/4/2018,4-Apr-18,0,0,7,59.9,PR05,moderate,PR03,,NA
23437,4/4/2018,4-Apr-18,0,0,12,25.9,PR14,,PR03,,NA
23438,4/4/2018,4-Apr-18,0,0,22,27.5,PR14,,PR03,,NA
23439,4/4/2018,4-Apr-18,0,0,6,68.95,PR14,,PR03,,NA
23440,4/4/2018,4-Apr-18,0,0,5,2.45,PR14,,PR03,,NA
23441,4/4/2018,4-Apr-18,0,0,2,,PR14,,PR03,,NA
23442,4/4/2018,4-Apr-18,0,0,4,11.9,PR14,,PR03,,NA
23443,4/4/2018,4-Apr-18,1,2.73,4,2.95,PR14,,PR03,,NA
23444,4/4/2018,4-Apr-18,0,0,11,7.75,PR05,moderate,PR03,,NA
23445,4/4/2018,4-Apr-18,0,0,3,2,PR14,,PR03,,NA
23446,4/4/2018,4-Apr-18,1,0.6,52,,PR14,,PR03,,NA
23447,4/4/2018,4-Apr-18,0,0,46,0.65,PR14,,PR03,,NA
23448,4/4/2018,4-Apr-18,1,1.85,9,2,PR14,,PR03,,NA
23449,4/4/2018,4-Apr-18,0,0,3,,PR14,,PR03,,NA
23450,4/4/2018,4-Apr-18,0,0,19,5.5,PR14,,PR03,,NA
23451,4/4/2018,4-Apr-18,0,0,10,37.9,PR14,,PR03,,NA
23452,4/4/2018,4-Apr-18,0,0,13,1.15,PR14,,PR03,,NA
23453,4/4/2018,4-Apr-18,0,0,32,3.95,PR14,,PR03,,NA
23454,4/4/2018,4-Apr-18,0,0,8,4.9,PR14,,PR03,,NA
23455,4/4/2018,4-Apr-18,7,22.36,109,3.45,PR14,,PR03,,NA
23456,4/4/2018,4-Apr-18,0,0,6,19.5,PR14,,PR03,,NA
23457,4/4/2018,4-Apr-18,0,0,18,3.95,PR14,,PR03,,NA
23458,4/4/2018,4-Apr-18,1,4.03,5,4.35,PR14,,PR03,,NA
23459,4/4/2018,4-Apr-18,1,2.55,11,2.75,PR14,,PR03,,NA
23460,4/4/2018,4-Apr-18,0,0,11,0.75,PR14,,PR03,,NA
23461,4/4/2018,4-Apr-18,0,0,26,5.5,PR14,,PR03,,NA
23462,4/4/2018,4-Apr-18,0,0,2,15,PR14,,PR03,,NA
23463,4/4/2018,4-Apr-18,0,0,19,29.9,PR14,,PR03,,NA
23464,4/4/2018,4-Apr-18,0,0,17,4.75,PR14,,PR03,,NA
23465,4/4/2018,4-Apr-18,0,0,3,59.9,PR14,,PR03,,NA
23466,4/4/2018,4-Apr-18,0,0,3,15.9,PR14,,PR03,,NA
23467,4/4/2018,4-Apr-18,0,0,8,10.5,PR14,,PR03,,NA
23468,4/5/2018,5-Apr-18,1,3.47,42,3.75,PR14,,PR03,,NA
23469,4/5/2018,5-Apr-18,0,0,6,12.9,PR14,,PR03,,NA
23470,4/5/2018,5-Apr-18,0,0,17,2.5,PR14,,PR03,,NA
23471,4/5/2018,5-Apr-18,0,0,1,13.5,PR14,,PR03,,NA
23472,4/5/2018,5-Apr-18,2,5.09,30,2.75,PR14,,PR03,,NA
23473,4/5/2018,5-Apr-18,1,4.03,8,4.35,PR14,,PR03,,NA
23474,4/5/2018,5-Apr-18,0,0,15,3.85,PR14,,PR03,,NA
23475,4/5/2018,5-Apr-18,0,0,12,6,PR14,,PR03,,NA
23476,4/5/2018,5-Apr-18,4,10.93,54,2.95,PR14,,PR03,,NA
23477,4/5/2018,5-Apr-18,0,0,14,1.15,PR14,,PR03,,NA
23478,4/5/2018,5-Apr-18,1,4.15,44,4.9,PR14,,PR03,,NA
23479,4/5/2018,5-Apr-18,0,0,17,2.45,PR14,,PR03,,NA
23480,4/5/2018,5-Apr-18,0,0,39,,PR14,,PR03,,NA
23481,4/5/2018,5-Apr-18,0,0,7,42.9,PR17,low,PR03,,NA
23482,4/5/2018,5-Apr-18,0,0,4,12,PR14,,PR03,,NA
23483,4/5/2018,5-Apr-18,0,0,3,4.05,PR14,,PR03,,NA
23484,4/5/2018,5-Apr-18,0,0,7,29.9,PR14,,PR03,,NA
23485,4/5/2018,5-Apr-18,0,0,17,3.75,PR14,,PR03,,NA
23486,4/5/2018,5-Apr-18,0,0,4,,PR14,,PR03,,NA
23487,4/5/2018,5-Apr-18,0,0,3,19.5,PR14,,PR03,,NA
23488,4/5/2018,5-Apr-18,0,0,18,8.9,PR07,verylow,PR03,,NA
23489,4/5/2018,5-Apr-18,0,0,8,0.5,PR14,,PR03,,NA
23490,4/5/2018,5-Apr-18,0,0,18,9.9,PR07,verylow,PR03,,NA
23491,4/5/2018,5-Apr-18,0,0,12,35.95,PR14,,PR03,,NA
23492,4/5/2018,5-Apr-18,0,0,11,6.9,PR05,moderate,PR03,,NA
23493,4/5/2018,5-Apr-18,0,0,33,1,PR14,,PR03,,NA
23494,4/5/2018,5-Apr-18,0,0,8,19.9,PR14,,PR03,,NA
23495,4/5/2018,5-Apr-18,0,0,27,1.85,PR14,,PR03,,NA
23496,4/5/2018,5-Apr-18,0,0,15,10.75,PR14,,PR03,,NA
23497,4/5/2018,5-Apr-18,0,0,9,11.9,PR14,,PR03,,NA
23498,4/5/2018,5-Apr-18,0,0,18,8,PR14,,PR03,,NA
23499,4/5/2018,5-Apr-18,0,0,2,29.9,PR14,,PR03,,NA
23500,4/5/2018,5-Apr-18,0,0,10,8.5,PR14,,PR03,,NA
23501,4/5/2018,5-Apr-18,0,0,2,15.5,PR14,,PR03,,NA
23502,4/5/2018,5-Apr-18,0,0,12,1.85,PR14,,PR03,,NA
23503,4/5/2018,5-Apr-18,0,0,2,7.75,PR14,,PR03,,NA
23504,4/5/2018,5-Apr-18,0,0,12,3.5,PR14,,PR03,,NA
23505,4/5/2018,5-Apr-18,0,0,7,68.95,PR14,,PR03,,NA
23506,4/5/2018,5-Apr-18,0,0,2,10,PR14,,PR03,,NA
23507,4/5/2018,5-Apr-18,0,0,8,6.75,PR14,,PR03,,NA
23508,4/5/2018,5-Apr-18,0,0,123,0.75,PR14,,PR03,,NA
23509,4/5/2018,5-Apr-18,0,0,7,37.9,PR14,,PR03,,NA
23510,4/5/2018,5-Apr-18,0,0,31,5.9,PR14,,PR03,,NA
23511,4/5/2018,5-Apr-18,0,0,14,2.5,PR14,,PR03,,NA
23512,4/5/2018,5-Apr-18,0,0,2,7.5,PR14,,PR03,,NA
23513,4/5/2018,5-Apr-18,3,4.69,21,2.25,PR05,low,PR03,,NA
23514,4/5/2018,5-Apr-18,0,0,13,10.95,PR10,verylow,PR03,,NA
23515,4/5/2018,5-Apr-18,0,0,5,10.9,PR14,,PR03,,NA
23516,4/5/2018,5-Apr-18,0,0,3,,PR14,,PR03,,NA
23517,4/5/2018,5-Apr-18,0,0,7,4.95,PR14,,PR03,,NA
23518,4/5/2018,5-Apr-18,0,0,10,4.95,PR14,,PR03,,NA
23519,4/5/2018,5-Apr-18,0,0,5,17.9,PR14,,PR03,,NA
23520,4/5/2018,5-Apr-18,0,0,35,4,PR14,,PR03,,NA
23521,4/5/2018,5-Apr-18,0,0,35,2.45,PR14,,PR03,,NA
23522,4/5/2018,5-Apr-18,0,0,14,1.85,PR14,,PR03,,NA
23523,4/5/2018,5-Apr-18,8,4.44,8,0.6,PR14,,PR03,,NA
23524,4/5/2018,5-Apr-18,0,0,4,8.5,PR14,,PR03,,NA
23525,4/5/2018,5-Apr-18,0,0,3,5.95,PR10,low,PR03,,NA
23526,4/5/2018,5-Apr-18,0,0,8,2.75,PR14,,PR03,,NA
23527,4/5/2018,5-Apr-18,0,0,5,4.75,PR14,,PR03,,NA
23528,4/5/2018,5-Apr-18,0,0,5,14.9,PR14,,PR03,,NA
23529,4/5/2018,5-Apr-18,1,2.27,85,2.45,PR14,,PR03,,NA
23530,4/5/2018,5-Apr-18,0,0,16,1,PR14,,PR03,,NA
23531,4/5/2018,5-Apr-18,0,0,53,1.85,PR14,,PR03,,NA
23532,4/5/2018,5-Apr-18,2,5.37,4,2.9,PR14,,PR03,,NA
23533,4/6/2018,6-Apr-18,1,3.19,16,3.45,PR14,,PR03,,NA
23534,4/6/2018,6-Apr-18,0,0,25,,PR14,,PR03,,NA
23535,4/6/2018,6-Apr-18,2,6.39,74,3.45,PR14,,PR03,,NA
23536,4/6/2018,6-Apr-18,0,0,4,15,PR14,,PR03,,NA
23537,4/6/2018,6-Apr-18,0,0,3,19.9,PR14,,PR03,,NA
23538,4/6/2018,6-Apr-18,0,0,6,,PR14,,PR03,,NA
23539,4/6/2018,6-Apr-18,0,0,2,59.9,PR05,moderate,PR03,,NA
23540,4/6/2018,6-Apr-18,0,0,7,25.9,PR12,verylow,PR03,,NA
23541,4/6/2018,6-Apr-18,0,0,5,11.9,PR03,verylow,PR03,,NA
23542,4/6/2018,6-Apr-18,0,0,7,5.95,PR10,low,PR03,,NA
23543,4/6/2018,6-Apr-18,0,0,9,,PR14,,PR03,,NA
23544,4/6/2018,6-Apr-18,0,0,3,10.95,PR14,,PR03,,NA
23545,4/6/2018,6-Apr-18,1,0.93,6,,PR14,,PR03,,NA
23546,4/6/2018,6-Apr-18,0,0,22,,PR14,,PR03,,NA
23547,4/6/2018,6-Apr-18,0,0,2,3.5,PR06,verylow,PR03,,NA
23548,4/6/2018,6-Apr-18,0,0,5,19.5,PR14,,PR03,,NA
23549,4/6/2018,6-Apr-18,0,0,8,4,PR14,,PR03,,NA
23550,4/6/2018,6-Apr-18,0,0,2,0.75,PR14,,PR03,,NA
23551,4/6/2018,6-Apr-18,0,0,4,2.25,PR14,,PR03,,NA
23552,4/6/2018,6-Apr-18,7,23.33,42,3.6,PR14,,PR03,,NA
23553,4/6/2018,6-Apr-18,0,0,8,12.9,PR05,low,PR03,,NA
23554,4/6/2018,6-Apr-18,0,0,5,17.9,PR05,moderate,PR03,,NA
23555,4/6/2018,6-Apr-18,0,0,19,1.15,PR14,,PR03,,NA
23556,4/6/2018,6-Apr-18,0,0,7,25.9,PR14,,PR03,,NA
23557,4/6/2018,6-Apr-18,0,0,7,3.95,PR14,,PR03,,NA
23558,4/6/2018,6-Apr-18,0,0,12,5.95,PR10,low,PR03,,NA
23559,4/6/2018,6-Apr-18,0,0,10,2.5,PR14,,PR03,,NA
23560,4/6/2018,6-Apr-18,0,0,9,7.95,PR14,,PR03,,NA
23561,4/6/2018,6-Apr-18,3,9.58,57,3.45,PR14,,PR03,,NA
23562,4/6/2018,6-Apr-18,0,0,4,699,PR14,,PR03,,NA
23563,4/6/2018,6-Apr-18,1,1.71,14,1.85,PR14,,PR03,,NA
23564,4/6/2018,6-Apr-18,1,0.65,79,0.7,PR14,,PR03,,NA
23565,4/6/2018,6-Apr-18,1,1.67,42,1.8,PR14,,PR03,,NA
23566,4/6/2018,6-Apr-18,0,0,18,4.75,PR14,,PR03,,NA
23567,4/6/2018,6-Apr-18,0,0,6,12.9,PR14,,PR03,,NA
23568,4/6/2018,6-Apr-18,0,0,24,9,PR14,,PR03,,NA
23569,4/6/2018,6-Apr-18,0,0,31,0.65,PR14,,PR03,,NA
23570,4/6/2018,6-Apr-18,0,0,3,,PR14,,PR03,,NA
23571,4/6/2018,6-Apr-18,0,0,7,21.5,PR14,,PR03,,NA
23572,4/6/2018,6-Apr-18,0,0,4,29.9,PR14,,PR03,,NA
23573,4/6/2018,6-Apr-18,4,35.59,37,10.5,PR14,,PR03,,NA
23574,4/6/2018,6-Apr-18,0,0,11,7.95,PR14,,PR03,,NA
23575,4/6/2018,6-Apr-18,0,0,9,11.9,PR03,verylow,PR03,,NA
23576,4/6/2018,6-Apr-18,0,0,6,12.9,PR14,,PR03,,NA
23577,4/6/2018,6-Apr-18,0,0,10,4.15,PR14,,PR03,,NA
23578,4/6/2018,6-Apr-18,1,9.95,3,10.75,PR14,,PR03,,NA
23579,4/6/2018,6-Apr-18,0,0,24,29.9,PR14,,PR03,,NA
23580,4/6/2018,6-Apr-18,0,0,6,12.5,PR14,,PR03,,NA
23581,4/6/2018,6-Apr-18,1,0.93,16,1,PR14,,PR03,,NA
23582,4/6/2018,6-Apr-18,0,0,6,9.95,PR14,,PR03,,NA
23583,4/6/2018,6-Apr-18,0,0,5,11.9,PR03,verylow,PR03,,NA
23584,4/6/2018,6-Apr-18,0,0,18,6.6,PR14,,PR03,,NA
23585,4/6/2018,6-Apr-18,0,0,4,5.5,PR14,,PR03,,NA
23586,4/6/2018,6-Apr-18,0,0,10,28.9,PR14,,PR03,,NA
23587,4/6/2018,6-Apr-18,3,1.94,57,0.7,PR14,,PR03,,NA
23588,4/6/2018,6-Apr-18,0,0,4,1.85,PR14,,PR03,,NA
23589,4/6/2018,6-Apr-18,0,0,2,6,PR14,,PR03,,NA
23590,4/6/2018,6-Apr-18,0,0,6,17.9,PR09,high,PR03,,NA
23591,4/6/2018,6-Apr-18,0,0,6,12.9,PR06,verylow,PR03,,NA
23592,4/6/2018,6-Apr-18,0,0,1,6.9,PR14,,PR03,,NA
23593,4/6/2018,6-Apr-18,1,10.08,3,11.9,PR14,,PR03,,NA
23594,4/6/2018,6-Apr-18,0,0,4,66.5,PR05,moderate,PR03,,NA
23595,4/6/2018,6-Apr-18,0,0,8,2.45,PR14,,PR03,,NA
23596,4/7/2018,7-Apr-18,1,2.08,19,2.25,PR14,,PR03,,NA
23597,4/7/2018,7-Apr-18,0,0,8,10.5,PR14,,PR03,,NA
23598,4/7/2018,7-Apr-18,0,0,36,3.95,PR14,,PR03,,NA
23599,4/7/2018,7-Apr-18,0,0,5,11.9,PR17,veryhigh,PR03,,NA
23600,4/7/2018,7-Apr-18,0,0,7,4.95,PR14,,PR03,,NA
23601,4/7/2018,7-Apr-18,0,0,26,1.85,PR14,,PR03,,NA
23602,4/7/2018,7-Apr-18,7,3.24,39,0.5,PR14,,PR03,,NA
23603,4/7/2018,7-Apr-18,0,0,12,34.95,PR14,,PR03,,NA
23604,4/7/2018,7-Apr-18,0,0,2,10.75,PR14,,PR03,,NA
23605,4/7/2018,7-Apr-18,0,0,7,8.5,PR14,,PR03,,NA
23606,4/7/2018,7-Apr-18,0,0,5,5.5,PR14,,PR03,,NA
23607,4/7/2018,7-Apr-18,0,0,6,4.95,PR14,,PR03,,NA
23608,4/7/2018,7-Apr-18,0,0,11,1,PR14,,PR03,,NA
23609,4/7/2018,7-Apr-18,0,0,25,29.9,PR14,,PR03,,NA
23610,4/7/2018,7-Apr-18,0,0,10,5.95,PR14,,PR03,,NA
23611,4/7/2018,7-Apr-18,0,0,15,1,PR14,,PR03,,NA
23612,4/7/2018,7-Apr-18,0,0,3,10.75,PR14,,PR03,,NA
23613,4/7/2018,7-Apr-18,0,0,18,22.9,PR14,,PR03,,NA
23614,4/7/2018,7-Apr-18,0,0,18,3.9,PR14,,PR03,,NA
23615,4/7/2018,7-Apr-18,0,0,6,14,PR14,,PR03,,NA
23616,4/7/2018,7-Apr-18,0,0,2,5.95,PR14,,PR03,,NA
23617,4/7/2018,7-Apr-18,0,0,8,,PR14,,PR03,,NA
23618,4/7/2018,7-Apr-18,0,0,2,7.45,PR14,,PR03,,NA
23619,4/7/2018,7-Apr-18,1,1.16,21,1.25,PR14,,PR03,,NA
23620,4/7/2018,7-Apr-18,0,0,4,8.5,PR14,,PR03,,NA
23621,4/7/2018,7-Apr-18,0,0,10,3.5,PR06,verylow,PR03,,NA
23622,4/7/2018,7-Apr-18,0,0,6,15.25,PR14,,PR03,,NA
23623,4/7/2018,7-Apr-18,9,4.17,31,0.5,PR14,,PR03,,NA
23624,4/7/2018,7-Apr-18,0,0,6,5.5,PR14,,PR03,,NA
23625,4/7/2018,7-Apr-18,0,0,3,22.45,PR14,,PR03,,NA
23626,4/7/2018,7-Apr-18,1,4.03,11,4.35,PR14,,PR03,,NA
23627,4/7/2018,7-Apr-18,0,0,23,1.75,PR14,,PR03,,NA
23628,4/7/2018,7-Apr-18,0,0,10,7.95,PR14,,PR03,,NA
23629,4/7/2018,7-Apr-18,3,4.5,0,1.5,PR14,,PR03,,NA
23630,4/7/2018,7-Apr-18,0,0,3,15,PR14,,PR03,,NA
23631,4/7/2018,7-Apr-18,0,0,6,7.95,PR14,,PR03,,NA
23632,4/7/2018,7-Apr-18,0,0,2,19.9,PR14,,PR03,,NA
23633,4/7/2018,7-Apr-18,0,0,1,7.5,PR14,,PR03,,NA
23634,4/7/2018,7-Apr-18,0,0,6,12.9,PR14,,PR03,,NA
23635,4/7/2018,7-Apr-18,1,2.55,15,2.75,PR14,,PR03,,NA
23636,4/7/2018,7-Apr-18,0,0,6,26.95,PR14,,PR03,,NA
23637,4/7/2018,7-Apr-18,0,0,5,6.6,PR14,,PR03,,NA
23638,4/7/2018,7-Apr-18,0,0,4,3.95,PR14,,PR03,,NA
23639,4/7/2018,7-Apr-18,0,0,3,4,PR05,moderate,PR03,,NA
23640,4/7/2018,7-Apr-18,1,8.24,54,8.9,PR07,verylow,PR03,,NA
23641,4/7/2018,7-Apr-18,0,0,22,2.45,PR14,,PR03,,NA
23642,4/7/2018,7-Apr-18,0,0,15,,PR14,,PR03,,NA
23643,4/7/2018,7-Apr-18,0,0,7,7.45,PR14,,PR03,,NA
23644,4/7/2018,7-Apr-18,0,0,10,3.95,PR14,,PR03,,NA
23645,4/7/2018,7-Apr-18,0,0,2,6.95,PR14,,PR03,,NA
23646,4/7/2018,7-Apr-18,0,0,5,5.95,PR10,low,PR03,,NA
23647,4/7/2018,7-Apr-18,0,0,26,40.9,PR14,,PR03,,NA
23648,4/7/2018,7-Apr-18,0,0,3,5.95,PR10,low,PR03,,NA
23649,4/7/2018,7-Apr-18,0,0,6,10.75,PR14,,PR03,,NA
23650,4/8/2018,8-Apr-18,1,10.93,24,14.9,PR10,verylow,PR03,,NA
23651,4/8/2018,8-Apr-18,1,6,0,6,PR14,,PR03,,NA
23652,4/8/2018,8-Apr-18,2,14.41,22,8.5,PR14,,PR03,,NA
23653,4/8/2018,8-Apr-18,0,0,8,19.9,PR14,,PR03,,NA
23654,4/8/2018,8-Apr-18,0,0,1,15,PR14,,PR03,,NA
23655,4/8/2018,8-Apr-18,0,0,10,4.05,PR14,,PR03,,NA
23656,4/8/2018,8-Apr-18,0,0,7,59.9,PR05,moderate,PR03,,NA
23657,4/8/2018,8-Apr-18,0,0,4,57.5,PR14,,PR03,,NA
23658,4/8/2018,8-Apr-18,0,0,8,11.9,PR03,verylow,PR03,,NA
23659,4/8/2018,8-Apr-18,0,0,13,12.9,PR14,,PR03,,NA
23660,4/8/2018,8-Apr-18,0,0,2,,PR14,,PR03,,NA
23661,4/8/2018,8-Apr-18,0,0,175,0.6,PR14,,PR03,,NA
23662,4/8/2018,8-Apr-18,0,0,17,3.25,PR14,,PR03,,NA
23663,4/8/2018,8-Apr-18,0,0,3,29.9,PR14,,PR03,,NA
23664,4/8/2018,8-Apr-18,0,0,2,3.5,PR14,,PR03,,NA
23665,4/8/2018,8-Apr-18,0,0,3,19.5,PR14,,PR03,,NA
23666,4/8/2018,8-Apr-18,0,0,6,9.9,PR05,high,PR03,,NA
23667,4/8/2018,8-Apr-18,3.455,23.96,4.162,7.49,PR14,,PR03,,NA
23668,4/8/2018,8-Apr-18,0,0,2,,PR14,,PR03,,NA
23669,4/8/2018,8-Apr-18,0,0,2,12.9,PR14,,PR03,,NA
23670,4/8/2018,8-Apr-18,0,0,12,1.9,PR14,,PR03,,NA
23671,4/8/2018,8-Apr-18,0,0,7,3.5,PR06,verylow,PR03,,NA
23672,4/8/2018,8-Apr-18,0,0,88,,PR14,,PR03,,NA
23673,4/8/2018,8-Apr-18,0,0,15,10.9,PR14,,PR03,,NA
23674,4/8/2018,8-Apr-18,0,0,7,25.95,PR14,,PR03,,NA
23675,4/8/2018,8-Apr-18,0,0,7,10.9,PR14,,PR03,,NA
23676,4/8/2018,8-Apr-18,0,0,10,4.75,PR14,,PR03,,NA
23677,4/8/2018,8-Apr-18,0,0,73,,PR14,,PR03,,NA
23678,4/8/2018,8-Apr-18,0,0,7,3.5,PR14,,PR03,,NA
23679,4/8/2018,8-Apr-18,0,0,13,7.5,PR14,,PR03,,NA
23680,4/8/2018,8-Apr-18,0,0,3,6,PR14,,PR03,,NA
